,Year,YearlyChange,Migrants(net),MedianAge,FertilityRate,UrbanPopulation,Yearly%Change,UrbanPop%,Country,Continent,LossFunctCheck,Population
1282,2040,4693.525556471563,5543.035449299263,43.19946413849959,1.2023083264633172,775238.8746908493,0.30847817446842607,50.95194858625013,Trinidad and Tobago,Latin America and the Caribbean,0.23221104971465534,1521509.7679307498
1283,2050,4169.93693322342,8393.315746084088,47.04406430338008,0.9717230008244044,794972.5350370985,0.263453102139407,50.22569497454089,Trinidad and Tobago,Latin America and the Caribbean,0.23221104971465534,1582800.4678483102
1284,2022,102853.43957525492,-11723.617723286152,34.43896592887904,1.7062817200840072,8647568.945486069,0.8461638918495229,71.14259497948765,Tunisia,Africa,0.15400092634613602,12155262.185726285
1285,2025,106058.50041220151,-15399.954657872906,34.615004122011555,1.795358615004119,8816204.007419616,0.8587847417138924,71.38721980777512,Tunisia,Africa,0.2205207050673126,12349835.210222602
1286,2030,98938.01525144326,-18710.82234130241,36.505152514427095,1.5882687551525123,9372326.27452597,0.766387442574623,72.59932540848219,Tunisia,Africa,0.2205207050673126,12909660.278235793
1287,2035,91817.53009068454,-22021.690024731914,38.395300906842635,1.3811788953009057,9928448.541632324,0.6816706632095199,73.71067480612557,Tunisia,Africa,0.2205207050673126,13469485.346248984
1288,2040,84697.04492992628,-25332.557708161417,40.28544929925806,1.174089035449299,10484570.808738679,0.6037149541136634,74.7333297157648,Tunisia,Africa,0.2205207050673126,14029310.414262176
1289,2050,70456.07460840931,-31954.293075020425,44.06574608408903,0.7599093157460857,11596815.342951357,0.46508850804992863,76.55188819361247,Tunisia,Africa,0.2205207050673126,15148960.550288558
1290,2022,1142480.3226424754,343914.6893399954,32.3700935525485,1.859500037556245,66989467.163375854,1.3196330634181366,77.37683881074464,Turkey,Asia,0.06692748994735427,86575606.07667732
1291,2025,1202755.8763396554,362313.2629843354,32.642044517724685,1.7737427864798008,68700435.34872198,1.3503067391564196,77.12842037128583,Turkey,Asia,0.12218384348941558,89072789.27535057
1292,2030,1248095.9245671928,429819.73042044416,34.15564715581206,1.578483099752674,74120401.40272045,1.3249367413375248,78.68373028716093,Turkey,Asia,0.12218384348941558,94200416.18796372
1293,2035,1293435.9727947265,497326.1978565529,35.66924979389944,1.3832234130255472,79540367.45671892,1.3021861021514591,80.0784601949505,Turkey,Asia,0.12218384348941558,99328043.10057712
1294,2040,1338776.0210222602,564832.6652926616,37.18285243198682,1.1879637262984346,84960333.51071692,1.28166907632032,81.33625824236086,Turkey,Asia,0.12218384348941558,104455670.01319051
1295,2050,1429456.1174773313,699845.6001648791,40.21005770816157,0.797444352844181,95800265.61871386,1.2461377431593823,83.5145097023705,Turkey,Asia,0.12218384348941558,114710923.83841729
1296,2022,88626.99641492963,-7581.388750001788,28.093639779715886,2.365998274859976,3218728.741990328,1.4341332651697818,52.084422886622974,Turkmenistan,Asia,0.12234013282665455,6179829.906144559
1297,2025,90469.44929925795,-7791.602638087387,27.85053586150042,2.4758862324814572,3335459.3503709882,1.4249095127024405,52.534063094102486,Turkmenistan,Asia,8.846237594245093,6349136.453421265
1298,2030,92381.12407254742,-7816.297609233306,29.069826875515275,2.2577906018136957,3584566.463726312,1.3736860275254426,53.301677321984315,Turkmenistan,Asia,8.846237594245093,6725053.77658698
1299,2035,94292.79884583678,-7840.992580379226,30.289117889530075,2.03969497114592,3833673.5770816207,1.3278859682884938,53.988018303794426,Turkmenistan,Asia,8.846237594245093,7100971.099752665
1300,2040,96204.47361912613,-7865.687551525144,31.508408903544932,1.8215993404781585,4082780.6904369444,1.2866913103081403,54.605344623336684,Turkmenistan,Asia,8.846237594245093,7476888.422918379
1301,2050,100027.82316570485,-7915.0774938169825,33.94699093157459,1.3854080791426213,4580994.917147577,1.215593504896313,55.67078729707732,Turkmenistan,Asia,8.846237594245093,8228723.069249779
1302,2022,641.9183194092475,0.0,0.0,0.0,38875.484413191676,1.4858146399297703,89.98304321434462,Turks and Caicos,Latin America and the Caribbean,0.05888754361918661,43203.12252674997
1303,2025,612.9925803792248,0.0,0.0,0.0,40122.814509480726,1.3760557090479815,90.06834623461182,Turks and Caicos,Latin America and the Caribbean,0.24394721976294806,44547.07584501221
1304,2030,577.2254740313274,0.0,0.0,0.0,44664.636850783136,1.174444544825109,90.8763411455917,Turks and Caicos,Latin America and the Caribbean,0.24394721976294806,49148.80626545753
1305,2035,541.45836768343,0.0,0.0,0.0,49206.45919208578,1.0073543467063473,91.54598674917298,Turks and Caicos,Latin America and the Caribbean,0.24394721976294806,53750.536685902625
1306,2040,505.69126133553254,0.0,0.0,0.0,53748.28153338819,0.8666180191660833,92.11001422692162,Turks and Caicos,Latin America and the Caribbean,0.24394721976294806,58352.26710634772
1307,2050,434.1570486397359,0.0,0.0,0.0,62831.92621599347,0.6426650438565593,93.00754817573129,Turks and Caicos,Latin America and the Caribbean,0.24394721976294806,67555.72794723813
1308,2022,122.3341353739379,0.0,0.0,0.0,7638.566914732102,1.0230459411261532,63.87918510438932,Tuvalu,Oceania,0.11678827564827719,11957.833999055249
1309,2025,141.64468260511103,0.0,0.0,0.0,7879.787304204481,1.1669027095247948,64.91556891965885,Tuvalu,Oceania,0.10185360072922754,12138.516900247312
1310,2030,150.35325638911763,0.0,0.0,0.0,8529.130255564698,1.1903393617684344,67.52470620638685,Tuvalu,Oceania,0.10185360072922754,12631.12530915087
1311,2035,159.06183017312424,0.0,0.0,0.0,9178.473206924973,1.2120165921554926,69.93797195304332,Tuvalu,Oceania,0.10185360072922754,13123.733718054398
1312,2040,167.77040395713084,0.0,0.0,0.0,9827.816158285248,1.2321253563758143,72.17662472528437,Tuvalu,Oceania,0.10185360072922754,13616.342126957956
1313,2050,185.18755152514404,0.0,0.0,0.0,11126.502061005798,1.2682724647804648,76.20078173224701,Tuvalu,Oceania,0.10185360072922754,14601.558944765042
1314,2022,-816.675393876154,-668.9286854979582,45.19449859401357,2.088500798871337,97571.60327601433,-0.8294908514114052,99.10271924670043,U.S. Virgin Islands,Latin America and the Caribbean,0.16144605268958978,98455.02123218775
1315,2025,-226.44929925803808,-226.96784830997058,45.32662819455902,2.0153173948887115,102468.02473206929,-0.21649839239403787,97.96525182004095,U.S. Virgin Islands,Latin America and the Caribbean,0.3470744448893803,104596.29596042869
1316,2030,-282.12407254740174,-23.81038746907143,47.68524319868095,1.906743610882117,103494.41508656228,-0.2705954857257806,99.26526746684665,U.S. Virgin Islands,Latin America and the Caribbean,0.3470744448893803,104260.45053586151
1317,2035,-337.79884583676903,179.34707337181317,50.043858202802994,1.7981698268755153,104520.80544105527,-0.3250422221715594,100.57368544159729,U.S. Virgin Islands,Latin America and the Caribbean,0.3470744448893803,103924.60511129431
1318,2040,-393.4736191261327,382.50453421269776,52.40247320692504,1.6895960428689207,105547.19579554826,-0.37984200246829347,101.89058746792975,U.S. Virgin Islands,Latin America and the Caribbean,0.3470744448893803,103588.75968672713
1319,2050,-504.82316570486364,788.8194558944815,57.11970321516901,1.4724484748557316,107599.97650453425,-0.4905145195123024,104.55017590360188,U.S. Virgin Islands,Latin America and the Caribbean,0.3470744448893803,102917.06883759276
1320,2022,1625430.329706192,151360.04759043455,16.285413966992564,5.206675964439455,12044225.082984924,3.453836303130527,25.592473005107443,Uganda,Africa,0.08503547693810205,47061591.431907654
1321,2025,1684531.4427040368,147229.66446825862,16.259356966199505,5.116100577081596,12581677.20939827,3.456034188742095,25.8129385329837,Uganda,Africa,0.12798931781858938,48741747.063479185
1322,2030,1869268.880049467,175466.58532563783,16.396207749381702,4.785721352019749,14265136.247732878,3.491911629706008,26.648170145260725,Uganda,Africa,0.12798931781858938,53531391.34872222
1323,2035,2054006.3173948824,203703.50618301518,16.533058532563892,4.45534212695793,15948595.286067605,3.521896165023951,27.34621412789064,Uganda,Africa,0.12798931781858938,58321035.63396549
1324,2040,2238743.7547403127,231940.4270403944,16.66990931574609,4.124962901896112,17632054.324402332,3.5473294814859293,27.938305128346002,Uganda,Africa,0.12798931781858938,63110679.919208765
1325,2050,2608218.6294311583,288414.26875515096,16.943610882110477,3.4642044517724457,20998972.401071787,3.588141092399722,28.888404875355967,Uganda,Africa,0.12798931781858938,72689968.48969507
1326,2022,-291408.91486525536,6365.895327271894,41.09657050810074,1.449539206874988,28666278.123512268,-0.6961850929530503,68.48464299475299,Ukraine,Europe,0.5105947614245023,41857965.333496094
1327,2025,-301233.3635614179,21519.495465787128,41.73478977741138,1.3619291014014845,29486693.444352865,-0.7127110591345762,69.76482374541652,Ukraine,Europe,0.2855134522672909,42265846.68507832
1328,2030,-328473.45177246444,27902.83223413024,42.58722176422094,1.3263767518549052,28793921.44105524,-0.8023181344764516,70.33105783797637,Ukraine,Europe,0.2855134522672909,40940549.34789777
1329,2035,-355713.539983511,34286.169002473354,43.439653751030505,1.290824402308326,28101149.43775761,-0.8979206793567245,70.93517776980264,Ukraine,Europe,0.2855134522672909,39615252.01071727
1330,2040,-382953.62819455937,40669.505770816,44.29208573784007,1.2552720527617485,27408377.434460044,-1.0001412418992237,71.58111747100813,Ukraine,Europe,0.2855134522672909,38289954.67353666
1331,2050,-437433.80461665243,53436.17930750176,45.996949711459195,1.18416735366859,26022833.42786479,-1.2273896181827386,73.01711767121178,Ukraine,Europe,0.2855134522672909,35639359.99917555
1332,2022,193203.4676876068,96520.52575314045,33.11446823973256,0.8803261344003204,9672446.131275177,1.708231429384359,85.52008241998689,United Arab Emirates,Asia,0.24006249577281166,11310145.941831589
1333,2025,204712.36438582034,105301.05193734588,34.292003297609256,0.7382934872217675,10160825.635614157,1.725456973032509,85.64244518076751,United Arab Emirates,Asia,4.755592829476298,11864240.464138389
1334,2030,206035.48227535037,97161.92168178083,35.40412201154169,0.21685902720528816,11513993.517724633,1.5363236373252571,85.85521389781726,United Arab Emirates,Asia,4.755592829476298,13410942.673124433
1335,2035,207358.6001648805,89022.79142621625,36.51624072547406,-0.30457543281121957,12867161.39983511,1.38630514228136,86.02397971905653,United Arab Emirates,Asia,4.755592829476298,14957644.882110357
1336,2040,208681.71805441054,80883.66117065167,37.62835943940644,-0.8260098928276989,14220329.281945586,1.264404565067515,86.1611138172017,United Arab Emirates,Asia,4.755592829476298,16504347.091096401
1337,2050,211327.9538334707,64605.40065952204,39.852596867271245,-1.868878812860686,16926665.04616654,1.0783275506666363,86.37044427435539,United Arab Emirates,Asia,4.755592829476298,19597751.50906837
1338,2022,506618.42911982536,328500.8693494797,41.37061734463714,1.8470153147100064,57164579.76787567,0.7400534791461281,83.50435694698507,United Kingdom,Europe,0.11084006929481645,68457002.55397224
1339,2025,517909.99010717124,351756.3066776581,41.38252267106344,1.8317642209398184,58258887.169826865,0.7437379761239964,83.66192516571681,United Kingdom,Europe,0.11736000054803374,69636082.42868924
1340,2030,570316.633965373,396055.84707337245,42.153338829348684,1.8402761747732892,60409027.78359449,0.7965177464732365,84.36868190617994,United Kingdom,Europe,0.11736000054803374,71601246.36150038
1341,2035,622723.2778235786,440355.38746908307,42.924154987633926,1.84878812860676,62559168.397361994,0.8464777271750736,85.03767976048607,United Kingdom,Europe,0.11736000054803374,73566410.29431164
1342,2040,675129.9216817804,484654.9278647974,43.69497114591917,1.8573000824402308,64709309.0111295,0.8938380122353475,85.67186593589214,United Kingdom,Europe,0.11736000054803374,75531574.22712278
1343,2050,779943.2093981877,573254.0086562224,45.236603462489654,1.8743239901071724,69009590.23866451,0.9815310090209819,86.84613433758331,United Kingdom,Europe,0.11736000054803374,79461902.0927453
1344,2022,2172760.583460033,982945.7853927612,39.28226053013441,2.0147100961307842,280952215.772007,0.6415561227652288,82.95742089814301,United States,Northern America,0.2686286232331609,338670383.8309612
1345,2025,1993351.1071722955,1000362.2366034626,39.12621599340474,1.826257213520197,288671170.4616661,0.5755812814738128,83.35396690579594,United States,Northern America,1.0383420675694304,346319654.8136854
1346,2030,1867669.465375103,992914.2543281126,39.96999175597688,1.7965169002473207,302390771.5816164,0.5194233682881764,84.09883870036823,United States,Northern America,1.0383420675694304,359565930.10634804
1347,2035,1741987.8235779032,985466.2720527621,40.813767518549014,1.7667765869744443,316110372.70156765,0.46725611403025324,84.79077887571933,United States,Northern America,1.0383420675694304,372812205.39901066
1348,2040,1616306.1817807034,978018.2897774116,41.65754328112115,1.737036273701566,329829973.82151794,0.4186687412966252,85.43523593383708,United States,Northern America,1.0383420675694304,386058480.6916733
1349,2050,1364942.8981863111,963122.3252267106,43.34509480626542,1.6775556471558115,357269176.06141853,0.33085431733410126,86.59999587336797,United States,Northern America,1.0383420675694304,412551031.2769995
1350,2022,11490.178760521114,-990.6691911891103,36.10263158635826,1.8313420844809798,3380834.214543879,0.330591749563181,97.27228107271273,Uruguay,Latin America and the Caribbean,0.13112308001068665,3475639.9019949436
1351,2025,8426.292662819498,-3910.964550700737,36.555482275350414,1.839538334707342,3437955.656224236,0.23900925072339685,97.51657559203159,Uruguay,Latin America and the Caribbean,0.31238120213157367,3525509.0074196197
1352,2030,6981.328524319921,-3205.6883759274497,37.45284418796376,1.7429183841714746,3525782.7802967876,0.195112276898463,98.5376212731821,Uruguay,Latin America and the Caribbean,0.31238120213157367,3578108.2745259665
1353,2035,5536.364385820227,-2500.412201154162,38.35020610057711,1.6462984336356143,3613609.904369332,0.15248720317834133,99.52908249791734,Uruguay,Latin America and the Caribbean,0.31238120213157367,3630707.5416323133
1354,2040,4091.400247320649,-1795.1360263808747,39.24756801319052,1.549678483099754,3701437.0284418836,0.11107953965751052,100.49222670400971,Uruguay,Latin America and the Caribbean,0.31238120213157367,3683306.808738664
1355,2050,1201.4719703214942,-384.5836768342997,41.04229183841721,1.3564385820280336,3877091.2765869796,0.031713614250455616,102.33828187151536,Uruguay,Latin America and the Caribbean,0.31238120213157367,3788505.3429513574
1356,2022,485446.8124662936,-5425.250927299261,28.921330215827766,1.7958361225591943,17742957.450713158,1.4135961472935574,51.66657942709868,Uzbekistan,Asia,0.0824580278261538,34341265.95461655
1357,2025,504802.99670239165,6854.298433635384,28.71854905193743,1.8770733718054515,18365768.137675285,1.4275114833996387,51.93579493238071,Uzbekistan,Asia,0.12722586565463906,35362447.34789777
1358,2030,517730.37798845954,18436.042044517584,30.1363149216819,1.5717147568013274,19755046.593981862,1.380453182698924,52.673974919114514,Uzbekistan,Asia,0.12722586565463906,37504377.872217655
1359,2035,530657.7592745265,30017.785655399784,31.55408079142626,1.2663561417972033,21144325.050288558,1.3384796232904015,53.33239311666952,Uzbekistan,Asia,0.12722586565463906,39646308.39653754
1360,2040,543585.1405605944,41599.529266281985,32.97184666117073,0.9609975267930793,22533603.506595254,1.3008089227930566,53.92331452223089,Uzbekistan,Asia,0.12722586565463906,41788238.92085743
1361,2050,569439.9031327292,64763.016488046385,35.80737840065956,0.3502802967848453,25312160.419208646,1.235975576346067,54.940322746232496,Uzbekistan,Asia,0.12722586565463906,46072099.969497204
